29 -9.02862448e+00 -5.25058998e+00 -4.37590711e+00 -4.37589800e+00 -3.75329952e+00 -3.07269172e+00 2.17118650e+01 2.17118960e+01 2.52378343e+01 2.94608259e+01 3.50212563e+01 3.87668171e+01 3.87668590e+01 4.49632763e+01 5.96494467e+01 
30 -8.96558220e+00 -5.27849305e+00 -4.34596012e+00 -4.34595103e+00 -3.77991688e+00 -3.05878474e+00 2.14894052e+01 2.14894358e+01 2.50901032e+01 2.93013733e+01 3.46201919e+01 3.90734323e+01 3.90734747e+01 4.50438821e+01 5.96681007e+01 
31 -8.90093758e+00 -5.30695538e+00 -4.31508058e+00 -4.31507152e+00 -3.80647627e+00 -3.04451782e+00 2.12684870e+01 2.12685172e+01 2.49340225e+01 2.91415042e+01 3.42292565e+01 3.93833515e+01 3.93833944e+01 4.51284424e+01 5.96885485e+01 
32 -8.83476840e+00 -5.33594285e+00 -4.28327841e+00 -4.28326938e+00 -3.83286242e+00 -3.02990220e+00 2.10492068e+01 2.10492365e+01 2.47691474e+01 2.89815068e+01 3.38496393e+01 3.96966228e+01 3.96966662e+01 4.52170690e+01 5.97107117e+01 
33 -8.76716025e+00 -5.36542094e+00 -4.25056418e+00 -4.25055518e+00 -3.85895189e+00 -3.01494954e+00 2.08316510e+01 2.08316804e+01 2.45950593e+01 2.88216558e+01 3.34824155e+01 4.00133022e+01 4.00133461e+01 4.53098751e+01 5.97345240e+01 
34 -8.69820738e+00 -5.39535479e+00 -4.21694911e+00 -4.21694014e+00 -3.88461224e+00 -2.99967187e+00 2.06158977e+01 2.06159267e+01 2.44113856e+01 2.86622126e+01 3.31285279e+01 4.03334518e+01 4.03334962e+01 4.54069751e+01 5.97599346e+01 
35 -8.62801363e+00 -5.42570928e+00 -4.18244514e+00 -4.18243620e+00 -3.90970126e+00 -2.98408157e+00 2.04020172e+01 2.04020459e+01 2.42178214e+01 2.85034246e+01 3.27887676e+01 4.06571390e+01 4.06571839e+01 4.55084842e+01 5.97869127e+01 
36 -8.55669341e+00 -5.45644905e+00 -4.14706497e+00 -4.14705606e+00 -3.93406597e+00 -2.96819143e+00 2.01900729e+01 2.01901012e+01 2.40141505e+01 2.83455251e+01 3.24637528e+01 4.09844346e+01 4.09844800e+01 4.56145182e+01 5.98154515e+01 
37 -8.48437280e+00 -5.48753860e+00 -4.11082208e+00 -4.11081321e+00 -3.95754166e+00 -2.95201459e+00 1.99801223e+01 1.99801503e+01 2.38002658e+01 2.81887335e+01 3.21539099e+01 4.13154122e+01 4.13154580e+01 4.57251925e+01 5.98455730e+01 
38 -8.41119069e+00 -5.51894233e+00 -4.07373082e+00 -4.07372198e+00 -3.97995073e+00 -2.93556458e+00 1.97722174e+01 1.97722451e+01 2.35761857e+01 2.80332550e+01 3.18594565e+01 4.16501467e+01 4.16501930e+01 4.58406225e+01 5.98773332e+01 
39 -8.33729999e+00 -5.55062461e+00 -4.03580639e+00 -4.03579759e+00 -4.00110159e+00 -2.91885529e+00 1.95664058e+01 1.95664332e+01 2.33420657e+01 2.78792810e+01 3.15803887e+01 4.19887134e+01 4.19887601e+01 4.59609224e+01 5.99108283e+01 
40 -8.26286887e+00 -5.58254983e+00 -4.02078743e+00 -3.99706495e+00 -3.99705618e+00 -2.90190094e+00 1.93627307e+01 1.93627578e+01 2.30982031e+01 2.77269892e+01 3.13164740e+01 4.23311868e+01 4.23312339e+01 4.60862049e+01 5.99462007e+01 
41 -8.18808198e+00 -5.61468245e+00 -4.03878500e+00 -3.95752365e+00 -3.95751492e+00 -2.88471617e+00 1.91612320e+01 1.91612588e+01 2.28450350e+01 2.75765438e+01 3.10672496e+01 4.26776397e+01 4.26776873e+01 4.62165809e+01 5.99836468e+01 
42 -8.11314162e+00 -5.64698705e+00 -4.05485358e+00 -3.91720069e+00 -3.91719200e+00 -2.86731592e+00 1.89619463e+01 1.89619727e+01 2.25831292e+01 2.74280957e+01 3.08320273e+01 4.30281422e+01 4.30281902e+01 4.63521581e+01 6.00234254e+01 
43 -8.03826868e+00 -5.67942842e+00 -4.06873390e+00 -3.87611532e+00 -3.87610666e+00 -2.84971550e+00 1.87649075e+01 1.87649337e+01 2.23131682e+01 2.72817831e+01 3.06099023e+01 4.33827606e+01 4.33828090e+01 4.64930411e+01 6.00658669e+01 
44 -7.96370358e+00 -5.71197156e+00 -4.08014739e+00 -3.83428801e+00 -3.83427940e+00 -2.83193057e+00 1.85701478e+01 1.85701737e+01 2.20359303e+01 2.71377320e+01 3.03997661e+01 4.37415556e+01 4.37416044e+01 4.66393304e+01 6.01113835e+01 
45 -7.88970640e+00 -5.74458176e+00 -4.08879585e+00 -3.79174038e+00 -3.79173181e+00 -2.81397710e+00 1.83776971e+01 1.83777228e+01 2.17522651e+01 2.69960558e+01 3.02003200e+01 4.41045827e+01 4.41046319e+01 4.67911212e+01 6.01604809e+01 
46 -7.81655696e+00 -5.77722463e+00 -4.09436162e+00 -3.74849539e+00 -3.74848686e+00 -2.79587140e+00 1.81875843e+01 1.81876096e+01 2.14630706e+01 2.68568572e+01 3.00100902e+01 4.44718894e+01 4.44719389e+01 4.69485030e+01 6.02137695e+01 
47 -7.74455366e+00 -5.80986615e+00 -4.09650853e+00 -3.70457728e+00 -3.70456880e+00 -2.77763010e+00 1.79998367e+01 1.79998618e+01 2.11692685e+01 2.67202273e+01 2.98274403e+01 4.48435152e+01 4.48435652e+01 4.71115587e+01 6.02719777e+01 
